idArticle;categorie;designation;stockAlerte;DCI1;DCI2;DCI3;prixVenteHT;prixVenteTTC;prixAchatHT;prixAchatTTC
2916;PREPARATION;VASELINE SALIC 15%   50CC;0;;;;4,500;4,500;,474;,474
2917;MEDICAMENT;TANATRIL 10MG BT/14;1;IMIDAPRIL;;;17,884;17,964;13,590;13,590
2918;PARAPHARMACIE;NUK SUCETTE  2 AGE FOOTBAL;0;;;;3,750;4,425;2,500;2,950
2919;MEDICAMENT;MYCOPHIL 250MG BT/30CP;1;TERBINAFINE;;;52,395;52,475;39,814;39,814
292;MEDICAMENT;CLARITHRO 500MG BT/16CP;1;CLARITHROMYCINE;;;35,000;35,080;26,596;26,596
2920;PARAPHARMACIE;GUM DENTI.CARIES PROTECT;1;;;;7,026;8,291;4,684;5,527
2921;LAIT;PHYSIOLAC ANTI-REGUR 2AGE;2;;;;12,691;12,691;10,847;10,847
2922;MEDICAMENT;LANSOPRAL 15MG FL/30 GELL;1;LANSOPRAZOLE;;;18,750;18,830;14,248;14,248
2923;MEDICAMENT;LANSOPRAL 15MG BT/ 7 GELL;0;LANSOPRAZOLE;;;5,355;5,435;3,963;3,963
2924;MEDICAMENT;LANSOPRAL 30MG BT/28 GELL;2;LANSOPRAZOLE;;;35,840;35,920;27,234;27,234
2925;MEDICAMENT;MEGACEF 200MG BT/16 GELL;2;CEFIXIME;;;20,390;20,470;15,494;15,494
2926;MEDICAMENT;KLAROMIN 500MG BT/14CP;2;CLARITHROMYCINE;;;27,250;27,330;20,707;20,707
2927;LAIT;MODILAC CS2 LAIT;1;;;;20,000;20,000;17,000;17,000
2928;MEDICAMENT;ACICLOVIR 5% CREME DERMIQ;3;;;;9,325;9,405;6,902;6,902
2929;MEDICAMENT;NORACTONE 100MG B/10 CP;0;;;;5,000;5,080;3,700;3,700
293;PARAPHARMACIE;BIODERMA SENSIBIO D.S GEL MOUSSANT;0;;;;24,450;28,851;16,300;19,234
2930;PARAPHARMACIE;BABY PUR  BOUT DE SEINS;0;;;;4,425;5,222;2,950;3,481
2931;MEDICAMENT;BELIFAX 10MG BT/14 GELU;2;OMEPRAZOLE;;;11,995;12,075;9,115;9,115
2932;ACCESSOIRE;GIBAUD CHEVIL V611 T1;0;;;;22,001;25,961;16,297;19,230
2933;MEDICAMENT;TAREG 160MG BT/28 CP;3;VALSARTAN;;;57,780;57,860;43,906;43,906
2934;MEDICAMENT;GLIMID 3MG BT/30 CP;1;GLIMEPIRIDE;;;12,600;12,680;9,574;9,574
2935;PARAPHARMACIE;BABY NOVA BROSSE ET PEIGNE;0;;;;8,415;9,930;5,610;6,619
2936;PARAPHARMACIE;PHYTOTHERA SOYA BT/60 GEL;0;;;;24,870;29,347;16,580;19,564
2937;PARAPHARMACIE;SVR COLD CREAM CREME;0;;;;14,445;17,045;9,630;11,363
2938;MEDICAMENT;SINAPRID 200MG BT/10 CP;1;;;;2,250;2,330;3,887;3,887
2939;MEDICAMENT;INS.PENFIL INSULATARD 5/3M;0;;;;43,266;43,266;32,877;32,877
294;MEDICAMENT;IPPROTON 10MG BT/16GEL;1;OMEPRAZOLE;;;10,240;10,320;7,580;7,580
2940;MEDICAMENT;ALLERGICA 10MG BT/10 CP;3;CETIRIZINE;;;3,720;3,800;2,754;2,754
2941;MEDICAMENT;INS.PENFIL MIXTARD  5/3ML;0;;;;43,266;43,266;32,877;32,877
2942;MEDICAMENT;SOLUT NAKION (OSMOMED)500ML;5;GLUCOSE;CHLORURE DE SODIUM;CHLORURE DE POTASSIUM;2,300;2,300;1,590;1,590
2943;MEDICAMENT;MUCOLARE SIROP FL/150ML;2;CARBOCISTEINE;;;2,780;2,780;2,058;2,058
2944;MEDICAMENT;MUCOLARE SIROP FL/90ML;2;CARBOCISTEINE;;;1,215;1,215;,850;,850
2945;MEDICAMENT;CETAMOL FL/90 ML;3;PARACETAMOL;;;1,325;1,325;,927;,927
2946;PARAPHARMACIE;URIAGE CREME LAVANTE AD;1;;;;15,254;18,000;10,169;11,999
2947;MEDICAMENT;NASACORT AQ 55 SPRAY;2;ACETONIDE TRIAMCINOLONE;;;18,760;18,840;14,255;14,255
2948;PARAPHARMACIE;PHYTEAL ECRAN PHYTO-PROTECT;0;;;;26,429;31,186;17,619;20,790
2949;PARAPHARMACIE;PEAUDOUCE  5-8KG FIL/GAR;2;;;;5,100;6,018;3,400;4,012
295;MEDICAMENT;EXTENCILLINE 2.400 000 IN;2;BENZATHINE;BENZYLPENICILINE PROCAINE;;2,643;2,723;1,956;1,956
2950;VETERINAIRE;FRONTLINE 100ML SPRAY;1;;;;15,676;15,756;11,914;11,914
2951;MEDICAMENT;ORACEFAL 1GR B/6 DISPERSI;3;CEFADROXIL;;;8,699;8,779;6,439;6,439
2952;PRODUITS CHIMIQUES;EPSILANE POT 090G;0;;;;200,932;237,100;61,191;72,205
2953;PARAPHARMACIE;ORAL-B BAIN DE BOUCHE;1;;;;4,793;5,656;3,550;4,189
2954;ACCESSOIRE;RASOIR MACH 3 +2LAMES;0;;;;15,313;18,069;10,142;11,967
2955;MEDICAMENT;CYSTINA BT/20CP;5;CYSTINE;;;2,205;2,205;1,587;1,587
2956;MEDICAMENT;DRILL PAST SANS SUCRE;5;TETRACAINE;CHLORHEXIDINE;;6,535;6,535;4,837;4,837
2957;MEDICAMENT;DELAPRIDE 30MG/2.5MG B/28;3;DELAPRIL;INDAPAMIDE;;14,508;14,588;11,024;11,024
2958;MEDICAMENT;LANZOR 15MG B/ 7 CP;2;LANSOPRAZOLE;;;9,235;9,315;6,835;6,835
2959;MEDICAMENT;AMBROGAM 0.6 FL/150ML;2;AMBROXOL;;;5,090;5,090;3,765;3,765
296;MEDICAMENT;FASIGYNE 500 B4 CP;3;TINIDAZOLE;;;3,225;3,305;2,387;2,387
2960;PRODUITS CHIMIQUES;MICROS GINKO BILOBA 100GR;0;;;;53,440;63,059;26,720;31,530
2961;PARAPHARMACIE;DUCRAY SHAMP ANAPHASE;1;;;;22,200;26,196;14,800;17,464
2962;PARAPHARMACIE;AVENE GOMMAGE DOUX PURIFI;1;;;;21,186;24,999;14,124;16,666
2963;MEDICAMENT;CARBOGAM AD 5% S.S F/300M;2;CARBOCISTEINE;;;5,290;5,290;3,916;3,916
2964;MEDICAMENT;CHELIDONIUM TM 125 ML;0;;;;9,737;9,737;7,207;7,207
2965;MEDICAMENT;CAPRIL 25MG BT/30 CP;2;CAPTOPRIL;;;8,695;8,775;6,435;6,435
2966;MEDICAMENT;CAPRIL 50MG BT/30CP;2;CAPTOPRIL;;;16,150;16,230;12,272;12,272
2967;MEDICAMENT;SEPRIDE 5MG/5ML FL/200 ML;0;CISAPRIDE;;;15,855;15,935;12,048;12,048
2968;MEDICAMENT;AMPICIL 1GR FL/5ML;5;AMPICILLINE;;;1,200;1,280;,840;,840
2969;MEDICAMENT;ANZEMET 12.5MG BT/1;1;;;;20,405;20,485;15,505;15,505
297;MEDICAMENT;FELDENE 20MG BT/2 AMP;10;PIROXICAM;;;3,315;3,395;2,454;2,454
2970;MEDICAMENT;FLEXEN GEL 2.5% OPALIA;3;KETOPROFENE;;;3,200;3,280;2,368;2,368
2971;PARAPHARMACIE;URIAGE ISOLIFT CONT.YEUX;0;;;;32,229;38,030;21,486;25,353
2972;PARAPHARMACIE;URIAGE EAU THERMALE 150ML;0;;;;12,288;14,500;8,192;9,666
2973;MEDICAMENT;METHOTREXAT 2.5MG BT/50 (EBETREXAT);2;METHOTREXATE;;;16,712;16,792;12,699;12,699
2974;PRODUITS CHIMIQUES;MICROS PIVOINE;0;;;;23,050;27,199;13,830;16,319
2975;MEDICAMENT;GENTA 20MG BT/5 INJ;1;GENTAMICINE;;;4,597;4,677;3,403;3,403
2976;MEDICAMENT;XATRAL LP 10MG BT/30CP;1;ALFUZOSINE;;;50,185;50,265;38,134;38,134
2977;MEDICAMENT;BI-SPIROGYL 1.5MUI BT/10;3;SPIRAMICINE;METRONIDAZOLE;;5,905;5,985;4,371;4,371
2978;LAIT;PRE-MODILAC LAIT BT/400GR;1;;;;17,390;17,390;14,780;14,780
2979;MEDICAMENT;BRONCHOFYLINE 300MG BT/30;3;THEOPHYLLINE;;;2,430;2,510;1,799;1,799
298;PRODUITS CHIMIQUES;CHLOROFORME RECTIFIE 1L;1000;;;;19,347;22,829;10,733;12,664
2980;MEDICAMENT;BRONCHOFYLINE 200MG BT/30;3;THEOPHYLLINE;;;1,740;1,820;1,252;1,252
2981;MEDICAMENT;DI-ALGESIC BT/20CP;10;PARACETAMOL;DEXTROPROPOXYPHENE;;2,520;2,600;1,865;1,865
2982;MEDICAMENT;INFLAMYL 250MG BT20 CP;10;ACIDE MEFENAMIQUE;;;2,425;2,505;1,795;1,795
2983;PARAPHARMACIE;URIAGE ECRAN EXTREME IP90;1;;;;23,729;28,000;15,819;18,666
2984;MEDICAMENT;TETRADOX 100MG BT/10CP;2;DOXYCYCLINE;;;3,758;3,838;2,782;2,782
2985;VETERINAIRE;FRONTLINE 250ML SPRAY;1;FIPRONIL;;;35,172;35,172;23,447;23,447
2986;PRODUITS CHIMIQUES;LITHOSPERMUM*NATURE*TM 125ML;0;;;;12,260;12,260;9,316;9,316
2987;LAIT;CELIA DEVELOP 2 LAIT;1;;;;11,134;11,134;9,402;9,402
2988;PARAPHARMACIE;INNOXA S.D.O SECHES VERNI;0;;;;6,642;8,568;4,428;5,712
2989;MEDICAMENT;DOLEL 150MG FL/90ML;1;PARACETAMOL;;;1,105;1,105;,773;,773
299;PRODUITS CHIMIQUES;H.ESS NIAOULI-MELALEUCA 10ML;0;;;;7,416;8,751;3,708;4,375
2990;PARAPHARMACIE;MUSTELA SHAMP BEBE;1;;;;15,711;18,539;10,474;12,359
2991;PARAPHARMACIE;MUSTELA LAIT BEBE 200ML;0;;;;11,907;14,050;8,820;10,408
2992;MEDICAMENT;FELDENE SUPPO BT/15;2;PIROXICAM;;;10,300;10,380;7,624;7,624
2993;HOMEOPATHIE;CARDUUS FL/125ML;0;;;;12,260;12,260;9,316;9,316
2994;PARAPHARMACIE;LIERAC DIOPTI LOT.DEM/YEU;1;;;;21,795;25,718;14,530;17,145
2995;PARAPHARMACIE;PROTEFIX CREME ADHESIVE;5;;;;12,601;14,869;8,400;9,912
2996;PARAPHARMACIE;PROTEFIX COMP NET.BT/66;0;;;;9,225;10,886;6,150;7,257
2997;MEDICAMENT;PASSIFLORA TM 125ML;0;;;;11,806;11,806;8,739;8,739
2998;MEDICAMENT;CELEBREX 200MG BT/10 CP;5;CELECOXIB;;;13,240;13,320;10,060;10,060
2999;HOMEOPATHIE;EQUISETUM ARVENSE 125ML;1;;;;12,260;12,260;9,316;9,316
3;MEDICAMENT;ABBOTICINE 60ML SP;5;ERYTHROMYCINE;;;3,055;3,135;2,261;2,261
30;HOMEOPATHIE;MALVA SYLVES TM 125ML;0;;;;12,260;12,260;9,316;9,316
300;MEDICAMENT;MITOSYL POMMADE T/65G;3;HUILE FOIE MORUE;OXYDE ZINC;HYDROXYANISOLE;4,740;4,740;3,508;3,508
3000;PARAPHARMACIE;L.R.P SHAMP KERIUM PELLI GRASSE;0;;;;24,750;29,205;16,500;19,470
3001;PARAPHARMACIE;TU'CHING LOTION ANTIPIL;0;;;;21,975;25,931;14,650;17,287
3002;PARAPHARMACIE;AVENE ECRAN 50+ CR TEINTE;2;;;;30,381;35,850;20,254;23,899
3003;MEDICAMENT;TIAGAM 100MG BT/30CP;1;ACIDE TIAPROFENIQUE;;;5,695;5,775;4,215;4,215
3004;PARAPHARMACIE;PHYTOTHERA STIMUL PLUS 30;0;;;;19,305;22,780;12,870;15,186
3005;MEDICAMENT;ADOL 500MG BT/15 CP;10;PARACETAMOL;;;1,145;1,145;,801;,801
3006;PARAPHARMACIE;AVENE CLEANANCE GEL NETTO;1;;;;23,306;27,501;15,537;18,334
3007;PARAPHARMACIE;AVENE CLEANANCE K;1;;;;22,458;26,500;14,972;17,666
3008;PARAPHARMACIE;AVENE CLEANANCE HYDRA;1;;;;23,305;27,500;15,537;18,334
3009;MEDICAMENT;NIFROXID 220 MG FL/90ML;2;NIFUROXAZIDE;;;3,425;3,505;2,535;2,535
301;PARAPHARMACIE;AKILEINE BAUME HYDRA-DEFE;0;;;;14,068;16,600;9,379;11,067
3010;MEDICAMENT;NIFROXID 200 MG BT/20 CP;2;NIFUROXAZIDE;;;2,695;2,775;1,995;1,995
3011;PARAPHARMACIE;TEST GROS PRO HCG LANG;0;;;;2,310;2,449;1,540;1,632
3012;LAIT;CERELAC CEREALES;0;;;;1,500;1,500;1,272;1,272
3013;MEDICAMENT;CELIPROL 200MG BT/30CP;3;CELIPROLOL;;;9,900;9,980;7,327;7,327
3014;MEDICAMENT;BROMISOL SOL BUV FL/60ML;3;BROMHEXINE;;;2,190;2,270;1,577;1,577
3015;MEDICAMENT;SINAPRID 50MG BT/30 GELL;2;SULPIRIDE;;;4,150;4,230;3,070;3,070
3016;MEDICAMENT;THUYA OCCIDENTALIS 125 ML;0;;;;11,540;11,540;8,542;8,542
3017;MEDICAMENT;TANGANIL 500MG BT/30 CP;5;ACETYL LEUCINE;;;10,920;10,920;8,082;8,082
3018;LAIT;APTAJUNIOR 3;2;;;;15,800;15,800;13,430;13,430
3019;MEDICAMENT;ACTAPULGITE NOURIS B/20 S;3;ATTAPULGITE;ALUMINIUM;;3,510;3,510;2,598;2,598
302;MEDICAMENT;MIFLASONE 400 GELULE B/60;2;BECLOMETASONE;;;20,994;21,074;15,953;15,953
3020;ACCESSOIRE;SCHOLL COUPE CUTICULES;0;;;;10,734;13,847;7,156;9,231
3021;ACCESSOIRE;SCHOLL PINCE A EPILER 295;0;;;;9,452;11,153;6,301;7,435
3022;MEDICAMENT;DYSMAN 50 MG FL/150 ML;2;ACIDE MEFENAMIQUE;;;3,750;3,830;2,776;2,776
3023;MEDICAMENT;RHINOSTOP COMP B/20;5;CHLORPHENIRAMINE;PSEUDOEPHEDRINE;PARACETAMOL;2,535;2,535;1,876;1,876
3024;MEDICAMENT;GENTA 80MG BT/5 INJ;3;GENTAMICINE;;;8,245;8,325;6,103;6,103
3025;MEDICAMENT;INNOHEP 4500 INJ BT/2;0;TINZAPARINE SODIQUE;;;16,193;16,273;12,305;12,305
3026;MEDICAMENT;WAXSOL 0.5% FL/10 ML;1;DICLOFENAC;;;3,000;3,000;2,220;2,220
3027;ACCESSOIRE;GIBAUD CEINT.STAN/GRI6333;0;;;;83,000;107,070;61,538;79,384
3028;MEDICAMENT;TRICLOSAN FL/80GR;1;TRICLOCARBAN;;;3,000;3,000;2,221;2,221
3029;MEDICAMENT;FONZYLANE 50MG BT/2;2;BUFLOMEDIL;;;1,605;1,685;1,157;1,157
303;PRODUITS CHIMIQUES;ALLIUM SATIVUM TM 125ML;0;;;;9,737;9,737;7,207;7,207
3030;MEDICAMENT;FONZYLANE 300MG BT/10 CP;0;;;;5,368;5,448;3,973;3,973
3031;PRODUITS CHIMIQUES;AGRIMONIA EUPATOR* NATURE *TM 125;0;;;;12,260;12,260;9,316;9,316
3032;MEDICAMENT;INIPOMP 20MG BT/28 CP;2;PANTOPRAZOLE;;;34,320;34,400;26,079;26,079
3033;MEDICAMENT;OVITRELLE 250UG BT/1FL;1;GONADOTROPHINE CHORIONIQUE;;;22,052;22,132;16,757;16,757
3034;PARAPHARMACIE;PHYTOCYANE AMPOULE;1;;;;73,686;86,949;54,582;64,406
3035;MEDICAMENT;SOLU-MEDROL 40MG BT/1;10;METHYLPREDNISOLONE;;;2,679;2,759;1,983;1,983
3036;MEDICAMENT;ZELDOX 40MG BT/30 GELL;0;ZIPRASIDONE;;;88,030;88,110;66,889;66,889
3037;MEDICAMENT;AZANTAC 75MG BT/14 CP;3;RANITIDINE;;;4,470;4,550;3,309;3,309
3038;MEDICAMENT;AMLODIS 10MG BT/30CP;1;AMLODIPINE;;;20,900;20,980;15,880;15,880
3039;MEDICAMENT;LOWRAC 5MG BT/60CP;1;AMLODIPINE;;;24,565;24,645;18,666;18,666
304;PARAPHARMACIE;KLORANE SHAMP LAIT AVOINE 200ML;0;;;;15,264;18,011;10,175;12,006
3040;MEDICAMENT;IBUPHIL 5% GEL 50GR;2;IBUPROFENE;;;3,999;4,079;2,994;2,994
3041;MEDICAMENT;EOSINE 2% 2ML BT/10;5;EOSINE AQUEUSE;;;4,670;4,670;3,457;3,457
3042;MEDICAMENT;HEPAVAX GENE 10MG;10;;;;3,235;3,235;2,008;2,008
3043;MEDICAMENT;ABUFENE 400MG BT/30 CP;2;BETA ALANINE;;;5,550;5,550;4,107;4,107
3044;PARAPHARMACIE;HYSEKE CREME SOLAIRE;0;;;;31,517;37,190;21,011;24,792
3045;MEDICAMENT;MYCOREX 1% CREME T/30 GR;2;CICLOPIROXOLAMINE;;;4,260;4,260;3,153;3,153
3046;MEDICAMENT;DICLOGESIC 12.5 MG B/10;2;DICLOFENAC;;;2,407;2,487;1,782;1,782
3047;MEDICAMENT;INNOHEP 10000UI 0,50ML B2;0;TINZAPARINE;;;42,411;42,491;32,227;32,227
3048;MEDICAMENT;SAFORELLE GEL DOUX BEBE;0;;;;12,000;12,000;8,881;8,881
3049;PRODUITS CHIMIQUES;CRATAEGUS BG*NATURE*TM 125ML;0;;;;12,260;12,260;9,316;9,316
305;PARAPHARMACIE;PROTEG PLUS MASSAGE;0;;;;8,771;10,350;5,847;6,899
3050;MEDICAMENT;VAXEM -HIB;0;;;;12,549;12,549;9,879;9,879
3051;MEDICAMENT;DIFLUZOL 150MG BT/4;2;FLUCONAZOL;;;17,600;17,680;13,374;13,374
3052;MEDICAMENT;MONOREL 1MG BT/30CP;1;GLIMEPIRIDE;;;6,585;6,665;4,874;4,874
3053;ACCESSOIRE;TITANIA LIME DOUBLE /CALLOSITES3032;0;;;;4,093;4,830;3,032;3,577
3054;ACCESSOIRE;TITANIA LIME PEDI/DOUBLE 3010;1;TUBERCULINE;;;2,354;2,778;1,569;1,851
3055;ACCESSOIRE;TITANIA LAME P.RABOT COR 3100/K;0;;;;3,092;3,649;2,290;2,702
3056;ACCESSOIRE;TITANIA PAN.COR 4P+4DISQU;0;;;;5,261;6,208;3,507;4,138
3057;ACCESSOIRE;TITANIA COUPE ONGLE PM;0;;;;3,551;4,190;2,630;3,103
3058;ACCESSOIRE;TITANIA LIME EMERISEES 1032;0;;;;2,187;2,581;1,620;1,911
3059;ACCESSOIRE;TITANIA LIME EMER.1038/6;0;;;;6,110;7,210;4,526;5,340
306;MEDICAMENT;DEBRICOL PEDIATRIE SIROP FL/100ML;5;TRIMEBUTINE;;;1,540;1,620;1,109;1,109
3060;ACCESSOIRE;TITANIA SET 3 LIMES;1;;;;1,780;2,100;1,161;1,369
3061;ACCESSOIRE;TITANIA CISEAUX REF/1050/2H;0;;;;9,302;10,976;6,201;7,317
3062;ACCESSOIRE;TITANIA CEINTURE DE MASSA;0;;;;11,520;13,594;7,680;9,062
3063;ACCESSOIRE;TITANIA PINCE A PEAU 1059/AP B;1;;;;17,966;21,200;13,308;15,703
3064;PARAPHARMACIE;PHYTOCYANE SHAMP;1;;;;21,581;25,466;15,986;18,863
3065;MEDICAMENT;ATEPADENE 30MG BT/30CP;2;ADENOSINE TRIPHOSPHATE;;;11,895;11,895;9,039;9,039
3066;MEDICAMENT;ZINNAT 250MG BT/14 CP;5;CEFUROXIME;;;19,745;19,825;15,004;15,004
3067;PRODUITS CHIMIQUES;SPIRAEA 125ML;0;;;;9,737;9,737;7,207;7,207
3068;MEDICAMENT;EOSINE 2% 5ML BT/16;0;;;;5,788;5,788;3,775;3,775
3069;PARAPHARMACIE;MUSTELA DERMO-NETTOYANT;0;;;;25,200;29,736;16,800;19,824
307;PARAPHARMACIE;SANOTINT HUILE LAVANTE;0;;;;6,836;8,066;4,557;5,377
3070;PARAPHARMACIE;MUSTELA COLD CREAM 40ML;0;;;;16,538;19,515;11,025;13,009
3071;PARAPHARMACIE;MUSTELA SAVON;0;;;;13,426;15,843;8,951;10,562
3072;PARAPHARMACIE;MUSTELA GEL CHEV+COR 2/1;0;;;;15,876;18,734;10,584;12,489
3073;PARAPHARMACIE;MUSTELA EAU P/LA TOILETTE;1;;;;14,141;16,686;10,474;12,359
3074;PARAPHARMACIE;AVENE YSTHEAL+ EMULS PN/M;1;;;;40,679;48,001;27,119;32,000
3075;PRODUITS CHIMIQUES;H.ESS SARIETTE 10ML;0;;;;32,373;38,200;21,582;25,466
3076;PRODUITS CHIMIQUES;H.V JOJOBA 30ML;0;;;;3,450;4,071;2,300;2,714
3077;PRODUITS CHIMIQUES;H.ESS ROMARIN 10ML;0;;;;9,130;10,773;4,565;5,386
3078;MEDICAMENT;SOUFRANE GTT NASALE;5;THIOPHENECARBOXYLATE SODIUM;;;2,110;2,110;1,519;1,519
3079;MEDICAMENT;UNICROM 3M 4% COLLYRE;2;CROMOGLYCATE SODIUM;;;5,250;5,250;3,886;3,886
308;ACCESSOIRE;HANSAPLAST 0.5X8 AC;2;;;;1,020;1,020;,611;,611
3080;MEDICAMENT;ALDALIX BT/30 GELLULES;1;SPIRONOLACTONE;FUROSEMIDE;;10,046;10,126;7,436;7,436
3081;PARAPHARMACIE;KLORANE JUNIOR GEL DOUCHE;0;;;;7,500;8,850;5,000;5,900
3082;MEDICAMENT;SYMBICORT TURBUHA.100UG;0;BUDESONIDE;FORMOTEROL;;59,387;59,467;45,127;45,127
3083;MEDICAMENT;DECUTAN 10MG BT/30 CP;1;ISOTRETINOINE;;;13,925;14,005;10,580;10,580
3084;PARAPHARMACIE;PHYTOCITRUS SHAMP;2;;;;15,510;18,302;11,489;13,557
3085;MEDICAMENT;SULFATRIM 240MG/5ML F/100;2;SULFAMETHOXAZOLE;TRIMETHOPRIME;;3,025;3,105;2,239;2,239
3086;MEDICAMENT;SINAPRID 0.5% FL/150ML;1;SULPIRIDE;;;2,375;2,455;1,758;1,758
3087;MEDICAMENT;INTRAZOLINE 1G IM ET IV;0;;;;1,332;1,412;,906;,906
3088;PARAPHARMACIE;HUGGIES MIDI 16;0;;;;6,660;7,859;4,932;5,819
3089;MEDICAMENT;INFLAMYL 50 MG FL/150 ML;10;ACIDE MEFENAMIQUE;;;3,750;3,830;2,774;2,774
309;ACCESSOIRE;HANSAPLAST 1X4 AC;2;;;;1,202;1,202;,801;,801
3090;MEDICAMENT;FLUARIX [VAXIGRIP];5;;;;12,620;12,620;9,590;9,590
3091;MEDICAMENT;DEBRIDAT 200MG BT/15 CP;5;TRIMEBUTINE;;;5,385;5,465;3,986;3,986
3092;ACCESSOIRE;STERILET FLEXI T 300;0;;;;43,497;43,497;28,600;28,600
3093;ACCESSOIRE;TOPIX STICKS MICRO BRUSH;0;;;;3,485;4,112;2,323;2,741
3094;MEDICAMENT;GENTA 40MG BT/5 INJ;1;GENTAMICINE;;;5,108;5,188;3,782;3,782
3095;MEDICAMENT;DOLI-RHUME BT/16 CP;5;PARACETAMOL;PSEUDOEPHEDRINE;;2,090;2,090;1,505;1,505
3096;PARAPHARMACIE;ECRINAL BT/30 CAPSULES;0;;;;21,206;25,023;14,137;16,681
3097;PARAPHARMACIE;DUCRAY KERACNYL CREME;0;;;;25,500;30,090;17,000;20,060
3098;PARAPHARMACIE;AVENE YSTHEAL+ CONT/YEUX;0;;;;27,966;33,000;18,644;21,999
3099;PRODUITS CHIMIQUES;LABRAFIL FL/500ML;0;;;;58,332;68,832;38,888;45,888
31;MEDICAMENT;TANGANIL B5 IN;2;ACETYL LEUCINE;;;9,026;9,026;6,681;6,681
310;PARAPHARMACIE;BIOSCR.GINKOLIUM CR MAINS;0;;;;10,650;12,567;7,100;8,378
3100;ACCESSOIRE;TITANIA PINCE A PEAU 1059;2;;;;16,398;19,350;12,147;14,333
3101;MEDICAMENT;UNIDEX FORT BT/1;10;DEXAMETHASONE;;;1,200;1,280;,840;,840
3102;MEDICAMENT;ALBUTOL 2 MG BT/30 CP;2;SALBUTAMOL;;;1,365;1,445;,955;,955
3103;MEDICAMENT;HYZAAR BT/28 CP;0;;;;35,499;35,579;26,975;26,975
3104;ACCESSOIRE;TITANIA CUTICULE;0;;;;3,296;3,889;2,197;2,592
3105;ACCESSOIRE;BRAUN THERMOSCAM EMBOUTS;0;;;;9,662;11,401;6,441;7,600
3106;ACCESSOIRE;BRAUN PLAK CONTROL DELUXE;0;;;;87,771;103,570;65,016;76,718
3107;MEDICAMENT;KLEAN PREP SACHET B/2;2;POLYETHYLENE GLYCOL;;;6,338;6,338;4,691;4,691
3108;MEDICAMENT;MONOREL 3MG BT/30 CP;1;GLIMEPIRIDE;;;13,966;14,046;10,614;10,614
3109;MEDICAMENT;AMOXIL 1GR FL/5ML;5;AMOXICILLINE;;;1,760;1,840;1,267;1,267
311;PARAPHARMACIE;BIOSCR.GINKOLIUM CREME RE-HYDR.24H;0;;;;19,500;23,010;13,000;15,340
3110;MEDICAMENT;AMOXIL 0.5G FL/5ML;5;;;;1,430;1,510;1,001;1,001
3111;PARAPHARMACIE;LED SEDAX DERMO-APAISANT FLUIDE;0;;;;36,225;42,746;24,150;28,497
3112;MEDICAMENT;AMLOR 10MG B/30;1;AMLODIPINE;;;23,800;23,880;18,085;18,085
3113;MEDICAMENT;TONOCALCIN 50UI B/5AMP;1;CALCITONINE;;;12,009;12,089;9,125;9,125
3114;MEDICAMENT;POLIORIX INJ;0;ANTIPOLIOMYELITIQUE;;;17,633;17,633;13,399;13,399
3115;MEDICAMENT;OXAGRAM 250MG BT/24 GEL;0;;;;4,500;4,580;3,331;3,331
3116;MEDICAMENT;OXAGRAM 500MG BT/24 GEL;1;OXACILLINE;;;7,940;8,020;5,877;5,877
3117;MEDICAMENT;DEXAMEDIS 4MG /1AMP;10;DEXAMETHASONE;;;,682;,762;,476;,476
3118;MEDICAMENT;ANGIOTEC 5MG BT/30 CP;2;ENALAPRIL;;;5,860;5,940;4,338;4,338
3119;MEDICAMENT;ANGIOTEC 20MG BT/30 CP;5;ENALAPRIL;;;15,885;15,965;12,071;12,071
312;ACCESSOIRE;HANSAPLAST 1X6 AC;2;;;;1,864;1,864;1,118;1,118
3120;MEDICAMENT;LOVENOX 40MG SOL INJ B/6;0;;;;42,045;42,125;31,949;31,949
3121;PRODUITS CHIMIQUES;VASELINE 800GR;0;;;;9,375;11,063;6,250;7,375
3122;MEDICAMENT;NORTUSSINE SP ADL 125ML;2;;;;3,450;3,450;2,554;2,554
3123;MEDICAMENT;TIORFAN ENF 30MG BT/30;2;RACECADOTRIL;;;15,015;15,095;11,411;11,411
3124;MEDICAMENT;SPIROGYL 750 MU/125MG B20;1;SPIRAMICINE;METRONIDAZOLE;;4,821;4,901;3,568;3,568
3125;MEDICAMENT;OROMONE 1MG BT/28CP;2;ESTRADIOL;;;2,703;2,783;2,001;2,001
3126;MEDICAMENT;CLIMASTON 2/10MG BT/28CP;1;ESTRADIOL;DYDROGESTERONE;;9,711;9,791;7,188;7,188
3127;MEDICAMENT;OROCAL 500 BT/60 CP;1;CARBONATE CALCIUM;;;8,140;8,140;6,025;6,025
3128;MEDICAMENT;ZYPREXA 10MG BT/28 CP;1;;;;265,698;265,778;201,898;201,898
3129;MEDICAMENT;TANAKAN 40MG BT/30 CP;2;GINKGO BILOBA;;;9,685;9,685;7,168;7,168
313;ACCESSOIRE;HANSAPLAST 1X8 AC;2;;;;2,765;2,765;1,659;1,659
3130;MEDICAMENT;ANTALGINE BT/20 GELLULES;5;PARACETAMOL;DEXTROPROPOXYPHENE;;2,900;2,980;2,147;2,147
3131;MEDICAMENT;BELIFAX 20MG BT/14;2;OMEPRAZOLE;;;22,900;22,980;17,400;17,400
3132;MEDICAMENT;PIZOFEN 0.5MG BT/30CP;3;PIZOTIFENE;;;4,190;4,270;3,101;3,101
